O1_mean,O1_ptp,O1_std,O1_entropy,O2_mean,O2_ptp,O2_std,O2_entropy,OZ_mean,OZ_ptp,OZ_std,OZ_entropy,P1_mean,P1_ptp,P1_std,P1_entropy,P2_mean,P2_ptp,P2_std,P2_entropy,PZ_mean,PZ_ptp,PZ_std,PZ_entropy,PO3_mean,PO3_ptp,PO3_std,PO3_entropy,PO4_mean,PO4_ptp,PO4_std,PO4_entropy,PO7_mean,PO7_ptp,PO7_std,PO7_entropy,PO8_mean,PO8_ptp,PO8_std,PO8_entropy,P3_mean,P3_ptp,P3_std,P3_entropy,P4_mean,P4_ptp,P4_std,P4_entropy,O1_Delta_power,O2_Delta_power,OZ_Delta_power,P1_Delta_power,P2_Delta_power,PZ_Delta_power,PO3_Delta_power,PO4_Delta_power,PO7_Delta_power,PO8_Delta_power,P3_Delta_power,P4_Delta_power,O1_Theta_power,O2_Theta_power,OZ_Theta_power,P1_Theta_power,P2_Theta_power,PZ_Theta_power,PO3_Theta_power,PO4_Theta_power,PO7_Theta_power,PO8_Theta_power,P3_Theta_power,P4_Theta_power,O1_Alpha_power,O2_Alpha_power,OZ_Alpha_power,P1_Alpha_power,P2_Alpha_power,PZ_Alpha_power,PO3_Alpha_power,PO4_Alpha_power,PO7_Alpha_power,PO8_Alpha_power,P3_Alpha_power,P4_Alpha_power,O1_Beta_power,O2_Beta_power,OZ_Beta_power,P1_Beta_power,P2_Beta_power,PZ_Beta_power,PO3_Beta_power,PO4_Beta_power,PO7_Beta_power,PO8_Beta_power,P3_Beta_power,P4_Beta_power,O1_Gamma_power,O2_Gamma_power,OZ_Gamma_power,P1_Gamma_power,P2_Gamma_power,PZ_Gamma_power,PO3_Gamma_power,PO4_Gamma_power,PO7_Gamma_power,PO8_Gamma_power,P3_Gamma_power,P4_Gamma_power,SecondsTarget1,SecondsTarget2,SecondsConfident,Correct_1,Correct_2,AI1 Correct,AI2 Correct,ConfidenceLabel
3.7631063480463007e-06,1.9873484490699826e-06,2.62116620719968e-06,2.999779170076404e-06,2.2825339774942146e-06,1.5257013210535698e-06,4.148755391214649e-06,1.0729671073733945e-06,4.523617829549305e-06,3.918505173406998e-06,3.6302236900735883e-06,3.2657392207274957e-06,6.681926328954953e-05,4.973090349992982e-05,5.6827173089557407e-05,3.2108617701526307e-05,2.6887740067307853e-05,2.370184606290029e-05,5.9950845567022454e-05,4.227409733589512e-05,6.609407026769883e-05,7.27476423334197e-05,3.9856964010698964e-05,3.8539237878772e-05,9.729683992609555e-06,8.37771768336592e-06,9.788283130169151e-06,4.792552988618522e-06,4.580996069249919e-06,3.908634981511215e-06,8.909507040419136e-06,7.557493411745382e-06,9.310153199892306e-06,1.1181659021221844e-05,5.520881360117259e-06,5.835611605636103e-06,0.6600635559975951,0.6632787916747975,0.64829079441711,0.6276665279615937,0.624347227570176,0.6443038550095425,0.6628941210943181,0.6434136504639574,0.6588925966142506,0.7027613388785707,0.603245965918594,0.6486560020369879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.33,0.5,1.0,1.0,0.0,0.0,2
8.323590414694579e-07,-3.967618170366318e-07,-1.5043497119556962e-07,1.8464690007165145e-06,-8.349551956961296e-07,-1.3899360687050995e-07,1.6342360981984438e-06,-1.0071740470928954e-06,1.19809420566678e-06,-8.08176786858986e-07,1.9195528369155548e-06,-2.99820709750708e-08,7.154574185427648e-05,6.2004342876291e-05,7.13002546417615e-05,3.080444900364714e-05,2.712518875903013e-05,2.5273611958590166e-05,6.319627555150431e-05,4.23758849027768e-05,7.048614102687359e-05,7.134635525810019e-05,3.654117002798167e-05,3.312210837584737e-05,9.796249063619672e-06,8.93625756294097e-06,1.0593616174345324e-05,4.648765623779421e-06,4.53997583833115e-06,4.2618004651140995e-06,9.261236237238938e-06,7.365039739796645e-06,9.064028716986032e-06,1.143770181930017e-05,5.130005949976368e-06,5.477828260373125e-06,0.6713100629129192,0.7007875604635297,0.670406668742612,0.655311041158039,0.6263624111327777,0.6123227861243101,0.6840571316149231,0.6719172630387604,0.7005638367949816,0.6928209238862676,0.6733849540147354,0.6519098068975957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.49,0.47,1.0,1.0,1.0,1.0,2
-6.817416612192409e-06,-4.631752836131107e-06,-7.369500754596285e-06,-5.700055646116006e-07,6.436029761908612e-07,-2.2470124367369136e-07,-3.934720888507573e-06,-3.039325862423762e-06,-5.234654900710955e-06,-2.2686894705589377e-06,-8.100818469092027e-07,1.264999158974123e-07,0.00010015838597759313,7.637937145022703e-05,0.00010041727803626567,3.8798923394473776e-05,2.7825465132078997e-05,2.8557537960430886e-05,8.314472177494304e-05,5.246621500120253e-05,8.475144555628684e-05,0.00011164570208018225,5.171929918582757e-05,3.636256494878173e-05,1.359577254522339e-05,1.151372780248645e-05,1.4410860003511336e-05,5.4973566200984e-06,4.744520484220895e-06,4.155366468765076e-06,1.1184261564379834e-05,8.685372995862557e-06,1.1073382432735676e-05,1.568724642473922e-05,6.5801184907196035e-06,6.449851693800118e-06,0.6703673344750015,0.678008474018019,0.6880690275467511,0.6769544280615382,0.6833810895497581,0.6859107829534584,0.6660540898188759,0.6825495946243799,0.6499799527595105,0.6851100430152964,0.6636479527133436,0.6873249166323963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.49,0.36,1.0,1.0,1.0,0.0,2
-1.1395432196814372e-06,-3.1716398689421323e-06,-2.8535224313830525e-06,1.4897330688929409e-06,8.003583615933216e-07,8.650396226228726e-07,8.406594829122773e-07,-2.7169774694937595e-06,4.986520753301758e-07,-1.0002967389537716e-06,2.973242009343084e-06,1.1914845639642908e-06,0.00011750553101436221,6.474415572032578e-05,0.00010633291217660356,4.752365100306119e-05,3.1536594311246894e-05,2.9688674851801114e-05,0.00010748550387901581,5.329769311799974e-05,0.00010949445315372886,9.320964789699248e-05,5.6220193720972695e-05,3.690308180074957e-05,8.848452745233414e-06,9.706963446994957e-06,9.318469766932175e-06,4.473393905614347e-06,5.191539464910644e-06,4.336198594324337e-06,7.4447041356134e-06,7.445232440002487e-06,9.991826563939318e-06,1.2645464605110491e-05,5.429911648754054e-06,5.797645863840167e-06,0.6334403838586443,0.6887421752906279,0.6218524287236322,0.5936033371233175,0.5786765900193026,0.5842944836556542,0.5763598651923162,0.6214384902214533,0.6611016885542474,0.6727376693951372,0.650023478661641,0.6275748004520232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.36,0.59,1.0,1.0,0.0,0.0,2
-1.5365846098002488e-06,-3.4653809746875728e-06,-2.292443785195143e-06,6.861424260991127e-07,-2.4739432416581296e-06,-1.2978581083840991e-06,-1.0173218411959066e-06,-3.08143170499646e-06,-1.7644629832203196e-07,-2.1848937138626217e-06,6.118342749962832e-07,-1.6821300161594353e-06,6.742401678228537e-05,6.169199165027297e-05,5.5494331219753563e-05,2.7094085624953385e-05,3.2321275629456194e-05,2.83186034441274e-05,4.172400654748904e-05,4.677172649018911e-05,6.112170394724503e-05,8.40670583509835e-05,4.497109211058e-05,3.764775457413801e-05,9.933009897232557e-06,9.719173306950899e-06,8.621479476326814e-06,4.310869811357368e-06,5.25125305935037e-06,4.169721694046014e-06,6.92257550426614e-06,7.502856358420706e-06,8.918541740667847e-06,1.2559643377057772e-05,5.415073634957438e-06,6.08374653826087e-06,0.7035070660212428,0.708494158382525,0.692534113453688,0.612598479790852,0.6086971698959316,0.6359572463341847,0.6718425144438483,0.659081073389422,0.6892747615763372,0.7267057958986309,0.688242722902282,0.6533655427519712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.48,0.58,0.0,1.0,0.0,1.0,2
-1.034614945579961e-05,-9.383412762579763e-06,-1.0115764127216443e-05,-4.679867689713982e-06,-3.353873960143173e-06,-3.2876212826584665e-06,-8.1025938051654e-06,-8.062116211700328e-06,-9.42594046073913e-06,-9.601361813003205e-06,-1.5712159988670762e-06,-3.850686386456516e-06,5.657042679809137e-05,6.440098746252521e-05,4.961927115310473e-05,2.1792084638888967e-05,2.977459041707492e-05,2.466070455046964e-05,3.4460283192415094e-05,3.734043779482358e-05,3.852411069680335e-05,7.768881205971398e-05,1.9096981954043056e-05,3.389839926744211e-05,9.131611971077943e-06,9.671202372560637e-06,9.30101604715642e-06,4.2541965779558475e-06,5.198896057439104e-06,4.324970646164467e-06,7.120242049576366e-06,7.944966839345234e-06,7.963308266172567e-06,1.0162169227286434e-05,3.5743415985005886e-06,6.259993163603076e-06,0.4788776416523204,0.6157121827082218,0.5402119116245395,0.4979708358547268,0.5026760131559737,0.5124926645629742,0.4615710516003946,0.5124199350784933,0.5324197337822174,0.6276813320706276,0.5201928915042168,0.5220783252911829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.25,0.45,1.0,1.0,1.0,0.0,2
-2.0881356068467045e-06,-3.511434030422609e-06,-3.471781151157752e-06,-1.4079759228053183e-06,-2.463601017306924e-06,-2.5732805703135403e-06,-2.8377751505801354e-06,-4.269943377361878e-06,-1.1147828773267166e-06,-1.4366729095313874e-06,-3.069353678372399e-07,-2.4671545673287626e-06,6.421884520529464e-05,5.269678293274931e-05,5.132658182536889e-05,2.5688167507165096e-05,2.9352071687978104e-05,2.3081330241102684e-05,4.350317181094142e-05,4.2269946945280596e-05,6.582341368268881e-05,6.781024343536298e-05,3.409549132321892e-05,3.561495295115755e-05,1.0030613178080175e-05,9.120348132688542e-06,9.141611775364857e-06,5.996822081982234e-06,5.56844409260617e-06,4.638870548168938e-06,8.296665350885119e-06,7.720188571941505e-06,9.610504268874224e-06,1.0433076731319534e-05,6.35641582683558e-06,7.1581970340357265e-06,0.6255735591857409,0.6413431367784471,0.5923368645907632,0.4487693597416749,0.5047859066530328,0.5342930480240563,0.5219808208831764,0.5315790695571092,0.6476592663550845,0.6696446735229951,0.5880301972462911,0.5113167569854185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.32,0.3,1.0,1.0,0.0,0.0,2
-2.095397165206885e-06,-1.3454948657428665e-06,-3.2141884814705045e-06,1.3508583359686627e-06,1.9375261531837214e-06,1.2134299295542053e-06,2.4122250005557436e-07,-1.26121455941554e-06,-1.9270698339995072e-06,4.696253126919432e-07,1.4839885945354085e-06,2.2513186849334366e-06,6.270222457313741e-05,5.8217742772936204e-05,5.417832170159179e-05,2.8051113057839857e-05,3.563575926366605e-05,2.5424894268694055e-05,4.1460851564632936e-05,4.827524172992337e-05,5.5585836270181715e-05,7.681240825333294e-05,3.725971403251518e-05,3.844789113827997e-05,9.64695772492995e-06,8.768547879976679e-06,9.025881881857684e-06,4.689803997453822e-06,5.696308038996029e-06,4.412961754848601e-06,7.796314067695241e-06,8.327435901062734e-06,9.048433875049363e-06,1.1027094691820204e-05,5.6369968993675025e-06,6.920366912696816e-06,0.6847600483542946,0.6913961127180362,0.6392708602560346,0.5464224045568851,0.5196043266790292,0.5519274565060173,0.5818448069345409,0.5602446089168418,0.6762194229107417,0.7354650899178902,0.6716510622715289,0.5293174018884275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.27,1.13,0.0,1.0,0.0,0.0,2
-1.85234225399305e-06,-1.553798551578485e-06,-9.683433230588748e-07,2.488714982970432e-07,3.628061632363461e-07,1.8324609148108336e-07,-2.2220451713128657e-06,-7.721075499819935e-07,-2.4290969203593453e-06,-2.1858332129954955e-06,-8.991529515549152e-07,-1.4934869738345338e-06,4.49969805535078e-05,6.395705969875344e-05,5.276059900314483e-05,2.642337315563847e-05,2.9386470720484028e-05,2.3548287332208887e-05,4.0202537435119444e-05,5.2577983723454524e-05,4.1235172167619714e-05,8.543266847021633e-05,2.9024581835899663e-05,4.486687744256919e-05,6.65038280988251e-06,8.636440645872372e-06,7.309533568429624e-06,4.2941726163101615e-06,4.602042107065274e-06,3.7982965804422092e-06,6.350552900782333e-06,7.279574502694391e-06,6.479182691148108e-06,1.1365834095027137e-05,4.982754354203566e-06,6.771783003452888e-06,0.595802568995588,0.633328796531989,0.6867902293142293,0.6385910318013623,0.646210433138014,0.6553255309016494,0.5008516691102529,0.6195678046751089,0.4949674258225183,0.6225341015118208,0.6046082639404928,0.5496186014910555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.35,0.55,1.0,1.0,1.0,0.0,2
-1.463811488525726e-06,-1.7203322263422319e-06,-1.5689346640751453e-06,-5.6124522630357335e-08,3.9505030426671545e-07,2.4202499371052173e-07,-7.373146055907402e-07,-1.1512339792568708e-06,-7.952862879319314e-07,-2.9168101341000243e-06,-1.7610606576070594e-07,-8.886463656067207e-07,7.238594609104677e-05,7.50516946805078e-05,6.866982824154234e-05,3.4580268772556495e-05,3.440863219156894e-05,2.75077409049759e-05,6.36702688516992e-05,6.256980307994147e-05,6.446655066426397e-05,9.440203833587651e-05,4.142711342842661e-05,5.6486703730065447e-05,1.1732810015569255e-05,1.201725076686112e-05,1.1219882130564013e-05,6.1633628537822095e-06,6.070008362257921e-06,4.99557396386499e-06,1.1119297126930248e-05,1.0323691986561564e-05,1.1289224324839293e-05,1.5133205373433252e-05,7.4262018159167154e-06,9.058028490420582e-06,0.3752539260154178,0.5315279939770738,0.45376968919238025,0.5009006009945357,0.5607839545418861,0.5601467144145786,0.29966451337933003,0.49982786955644926,0.29929082007267044,0.5261595091317784,0.44673022935942014,0.4353959454024011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.28,0.69,0.0,0.0,0.0,0.0,2
4.27355401504771e-06,6.396989536708739e-06,6.422129090383432e-06,-5.59759163697777e-07,3.5974219901005864e-06,2.52849255226077e-06,1.958596422963044e-06,6.2653599362744595e-06,2.005846570273585e-06,7.2685409524612444e-06,1.1295781605736604e-06,4.224995592748784e-06,4.0493863957211064e-05,4.324116314461074e-05,4.396788204536384e-05,2.533357899945439e-05,2.5413442070694404e-05,2.080516142360727e-05,3.7371631527960154e-05,4.2171653641085403e-05,3.8099454783568866e-05,5.695816407128235e-05,2.6404775552841186e-05,3.24757746830212e-05,7.313896755021989e-06,7.912539583343514e-06,7.636123618458588e-06,4.205120403601805e-06,4.363474829285295e-06,3.7345676197517788e-06,6.383482114615935e-06,7.768655964477819e-06,6.418250445118934e-06,1.0117688417612837e-05,4.524745598118353e-06,5.916594257497156e-06,0.5579615278393961,0.6389595016855413,0.6429723921665548,0.609133650781014,0.6365988896473277,0.6337102625355758,0.5108633731478491,0.6299829096019439,0.5032503003621445,0.6258334858783636,0.5890705514113446,0.5587065346568025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.25,0.34,1.0,1.0,0.0,0.0,2
-1.5408895486466123e-07,-1.943902742739135e-06,-6.176257868164989e-07,7.897486634960111e-07,2.3084876816095318e-07,7.758105132647407e-07,4.2069121044146424e-07,-1.821163142458238e-06,4.860934708919174e-07,-2.8915995619262546e-06,1.5459380246081622e-06,-2.075221990896768e-06,7.100317555620785e-05,6.47977731976074e-05,6.855973798608299e-05,3.801279821335308e-05,2.9932001038320563e-05,2.4160415588414877e-05,6.014949783397696e-05,6.395635207241245e-05,7.090661793926413e-05,8.113714006919626e-05,4.72322787046025e-05,4.1116689578197174e-05,1.0641063996586344e-05,1.0562492282974476e-05,9.800710697662956e-06,5.808514442489415e-06,5.083589206825539e-06,3.8386652658135e-06,9.159472692194804e-06,1.058380671015393e-05,1.1099916718056922e-05,1.4021247753094733e-05,7.120052243879184e-06,8.209944760376411e-06,0.3638988463359575,0.5574178131449675,0.5200018159560992,0.5084080964060529,0.6043958537335496,0.6153858866697273,0.38317553273348703,0.5466214548222414,0.28677551491807035,0.5618321386849856,0.45253002818317156,0.47418454014683314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.33,0.42,1.0,1.0,1.0,1.0,2
-7.784926376785054e-06,-1.1177898839538859e-05,-7.49286099393279e-06,-4.16832130359131e-06,-4.288390185998111e-06,-2.561025033795302e-06,-5.461025676070133e-06,-9.01217756269917e-06,-7.037407205202261e-06,-1.3811181408522324e-05,-4.509441414989392e-06,-8.7598056894843e-06,7.002896481953175e-05,6.95270488890973e-05,6.156887229633577e-05,4.416866100603856e-05,3.302304593331794e-05,2.7552405287797704e-05,6.105158599698261e-05,5.789310059235936e-05,6.884633428357718e-05,9.107932449233685e-05,4.8550238486736396e-05,4.9824791782468653e-05,1.3316846761962511e-05,1.2874506929805493e-05,1.1835685565027078e-05,7.325593650561191e-06,6.364407062007845e-06,5.4459764910698705e-06,1.1097647237689565e-05,1.0945151100069568e-05,1.307074509435994e-05,1.7009388275405743e-05,8.322522210490463e-06,9.755782739122766e-06,0.3242495000042612,0.48344685823823896,0.4781701627271799,0.40283789193716246,0.5111633855345699,0.4888093090956918,0.3152769060873479,0.453437683408137,0.24974044522542688,0.4725488557386877,0.39305173084136413,0.39175188584596526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.99,1.65,0.0,0.0,0.0,1.0,2
-4.4764478833957924e-06,-3.581247704188125e-06,-3.6462901100549987e-06,-1.2343990109248984e-06,1.508290736093996e-07,1.0244630738049836e-06,-2.3267938357399295e-06,-2.232899471585132e-06,-4.5568693666772685e-06,-5.238656320832191e-06,-1.538690771986882e-06,-1.7718209124698962e-06,7.041549283369258e-05,6.673765547115205e-05,6.609341986181668e-05,4.3074264417615124e-05,3.247040835765633e-05,3.1072824399698074e-05,6.341804297648151e-05,5.4163961273771604e-05,7.463977985610834e-05,8.611184479906798e-05,5.367643724240971e-05,4.200727166060443e-05,1.1903551225154967e-05,1.1649417442085769e-05,1.1174962521092465e-05,6.073114702979669e-06,6.207439584066389e-06,5.528299354411866e-06,9.720061420219888e-06,9.950417345759925e-06,1.2062339690602943e-05,1.4873623248112485e-05,7.492248522674937e-06,8.498386190098537e-06,0.3462304237903339,0.5218380542864651,0.45102969391917325,0.5009454678402618,0.5453406000214832,0.5092972649627976,0.36341249077723525,0.4912359330703368,0.311295492141511,0.5223144633212404,0.43500528718382425,0.4510622780964861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.33,0.38,1.0,1.0,1.0,0.0,2
2.8371190065837563e-07,-3.498843606224073e-06,-1.1268804558406566e-06,-9.142010277591906e-07,-3.969734761186202e-06,-2.7483792004008937e-06,9.689474244242655e-07,-3.770895844454414e-06,9.842512202106951e-07,-4.5268780060971384e-06,7.549794937613759e-07,-5.437120867558216e-06,6.988375836848235e-05,7.224534970163123e-05,6.876154691501683e-05,3.578933325314648e-05,3.363379756065167e-05,2.567745488359595e-05,6.424481375686482e-05,6.284728892671403e-05,6.456827147394368e-05,9.69092442926812e-05,4.060146703005951e-05,5.43466166077831e-05,1.158516585970762e-05,1.1970024700294321e-05,1.1079704723048999e-05,5.985481475324868e-06,5.720831556528022e-06,4.50232832594739e-06,1.0905160805151778e-05,1.0249219381285275e-05,1.1057686631698101e-05,1.5451006896072646e-05,7.111154889412255e-06,9.246334481133726e-06,0.3109397533724472,0.4701455074803258,0.4092837402597802,0.4977473889764555,0.5709556935259128,0.5746592775030384,0.29561873873509525,0.4539519311450496,0.29396894885576796,0.46418401342834437,0.45764988084231834,0.42088740952837794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.28,1.0,1.0,0.0,0.0,2
8.100989441549221e-07,-7.363735796754822e-07,7.562695415171075e-07,1.444627328860907e-06,4.858742763698433e-08,1.0245935567939005e-06,3.9504545902424677e-07,-9.881790635821777e-07,3.7030534039955007e-07,-1.2888540061508283e-06,9.488986740768646e-07,-1.7173686885157238e-06,5.275124918017039e-05,6.30998342828269e-05,5.2152034627850254e-05,3.0493586463233263e-05,3.1584675709135754e-05,2.378436845496489e-05,5.1220521797560497e-05,6.211371787601485e-05,5.173388658813449e-05,7.883876589897371e-05,3.4767576129871676e-05,4.8164301750650246e-05,8.810268281271578e-06,9.075305566078525e-06,8.416810046593083e-06,4.895587095605973e-06,4.761505874822076e-06,3.7975882274310085e-06,8.228999758107968e-06,9.0063014780893e-06,8.348876025053893e-06,1.13844367031186e-05,5.696413206489172e-06,7.351245395808176e-06,0.4583047168617326,0.5620355359900697,0.5763295197944724,0.5690007056560825,0.6218288967123741,0.6333036764727773,0.38678403280692636,0.5547425328952671,0.37053384246941723,0.5508118763603999,0.5149872166750669,0.48659817070008154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.27,0.4,0.0,0.0,0.0,0.0,2
